podcast_id,description
213334232,"p dirltrAustralian comedy duo Hamish Blake and Andy Lee continue to taunt each other and their buttonpusher Jack with a weekly show that is more about their listeners than it is about themselves. Hamish amp; Andy question and test the smaller things in life, no pondering too small. Visitstrong nbsp;a hrefhttpsprotectau.mimecast.comsMjrxC6XQYZuVMZ7pcphzJvdomainhamishandandy.comhamishandandy.comastrongp"
1479973402,The history podcast for people who dont like history... and those who do. Greg Jenner brings together the best names in comedy and history to learn and laugh about the past.
1552027709,Matthew Syed shares some surprising revelations that show us why life isnt always as it seems
1333552422,"pemHealth has become overcomplicated. I aim to simplify it emppbrppIn this podcast, we hear stories from leading health experts and exciting personalities who offer easy health lifehacks, expert advice and debunk common health myths giving you the tools to revolutionise how you eat, sleep, move and relax. Hosted by Dr Chatterjee  one of the most influential GPs in the country with nearly 20 years experience, star of BBC 1s Doctor In the House, and author of international bestselling book a hrefhttpamzn.to2yGfpuB relnoopener noreferrer targetblankThe 4 Pillar Plana  Feel Better, Live More aims to inspire, empower and transform the way we feel. When we are healthier we are happier because when we feel better we live more.ppFind out more on a hrefhttpsdrchatterjee.comblogcategorypodcast relnoopener noreferrer targetblankdrchatterjee.compodcasta. Follow me on a hrefhttpswww.instagram.comdrchatterjee relnoopener noreferrer targetblankinstagram.comdrchatterjeea, a hrefhttpstwitter.comdrchatterjeeuk relnoopener noreferrer targetblanktwitter.comdrchatterjeeuka and a hrefhttpswww.facebook.comDrChatterjee relnoopener noreferrer targetblankfacebook.comDrChatterjeea. Find out about Dr Chatterjees bestselling books a hrefhttpamzn.to2yGfpuB relnoopener noreferrer targetblankThe 4 Pillar Plana, a hrefhttpsamzn.to2MZ8u8h relnoopener noreferrer targetblankThe Stress Solutiona, a hrefhttpsamzn.to2G0XK7l relnoopener noreferrer targetblankFeel Better in 5a and a hrefhttpsamzn.to2W6bsOE relnoopener noreferrer targetblankFeel Great Lose Weighta.p"
1385379989,"Lyn and Chris Dawson appear to have the perfect marriage. Hes a star footballer and popular high school teacher. Shes a devoted wife and mother. They share a beautiful home above Sydneys northern beaches. But when Lyn goes missing, dark secrets are buried. This is no fairytale, but a sordid story of strangely close twin brothers, teenage student lovers, and probable murder. The Australians Hedley Thomas digs deep into a cold case which has been unsolved for 36 years, uncovering startling new evidence."
1552975779,"pWelcome to Skincare School the podcast, your ultimate skincare study guide. Join Adore Beautyrsquo;s Senior Editor Amy Clark and Dr. Michelle Wong from Lab Muffin Beauty Science as they take things right back to basics. Because its time to make skin care simple, accessible, and most importantly, FUN New episodes coming soon...p"
1468033698,pMillennial money expert Victoria Devine shares her foolproof tips for financial freedom.p
1451864362,"pThis podcast is for those who want to take ownership of their lives, live unapologetically and are ready to turn their dreams into reality. The Rise amp; Conquer podcast will provide the tools and actionable steps that will inspire you to take bold action, feel confident within yourself and conquer your goals. Join me and special guests weekly as we chat about all things health, mastering your mindset, creating lasting habits, thriving in your career and relationships plus so much moreppGeorgie xp"
73330895,Melvyn Bragg and guests discuss the history of ideas
1554782191,"Fast Pace with Josh Phegan and Dean Mackie is a podcast for estate agents focusing on growth, leadership and management."
733163012,"Join neuroscientist, philosopher, and bestselling author Sam Harris as he explores important and controversial questions about the human mind, society, and current events. Sam Harris is the author of five New York Times bestsellers. His books include The End of Faith, Letter to a Christian Nation, The Moral Landscape, Free Will, Lying, Waking Up, and Islam and the Future of Tolerance with Maajid Nawaz. The End of Faith won the 2005 PEN Award for Nonfiction. His writing and public lectures cover a wide range of topicsneuroscience, moral philosophy, religion, meditation practice, human violence, rationalitybut generally focus on how a growing understanding of ourselves and the world is changing our sense of how we should live. Harriss work has been published in more than 20 languages and has been discussed in The New York Times, Time, Scientific American, Nature, Newsweek, Rolling Stone, and many other journals. He has written for The New York Times, The Los Angeles Times, The Economist, The Times London, The Boston Globe, The Atlantic, The Annals of Neurology, and elsewhere.Sam Harris received a degree in philosophy from Stanford University and a Ph.D. in neuroscience from UCLA."
